plugin,record_type,formid,editor_id,modding_use,detail_status,validation
Skyrim.esm,LVLI,Skyrim.esm:10EB33,LItemWeaponBowLowLevelItems,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1031AD,LItemWeaponBowSpecial,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:01703D,LItemWeaponBowTown,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:017178,LItemWeaponDagger,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0571A1,LItemWeaponDaggerBest,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:09BC40,LItemWeaponDaggerBlacksmith,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:08CA38,LItemWeaponDaggerBoss,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10FABF,LItemWeaponDaggerForsworn,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1031AE,LItemWeaponDaggerSpecial,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:017177,LItemWeaponDaggerTown,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F4C84,LItemWeaponDwarvenBattleAxe,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F4C85,LItemWeaponDwarvenBow,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F4C86,LItemWeaponDwarvenDagger,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F4C87,LItemWeaponDwarvenGreatSword,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F4C88,LItemWeaponDwarvenMace,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F4C89,LItemWeaponDwarvenSword,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F4C8B,LItemWeaponDwarvenWarAxe,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F4C8A,LItemWeaponDwarvenWarhammer,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:01657A,LItemWeaponGreatSword,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0571A4,LItemWeaponGreatSwordBest,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:09BC41,LItemWeaponGreatSwordBlacksmith,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1031AF,LItemWeaponGreatSwordSpecial,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0165C0,LItemWeaponGreatSwordTown,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:016577,LItemWeaponMace,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0571A7,LItemWeaponMaceBest,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:09BC42,LItemWeaponMaceBlacksmith,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1031AB,LItemWeaponMaceSpecial,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0165BB,LItemWeaponMaceTown,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10EB34,LItemWeaponMissileLowLevelItems,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F652F,LItemWeaponNightingaleBow,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0F652E,LItemWeaponNightingaleSword,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:09786F,LItemWeaponSailor,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:016578,LItemWeaponSword,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0571AA,LItemWeaponSwordBest,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:09BC43,LItemWeaponSwordBlacksmith,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1031B0,LItemWeaponSwordSpecial,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0165BC,LItemWeaponSwordTown,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:016579,LItemWeaponWarAxe,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0571AB,LItemWeaponWarAxeBest,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:09BC44,LItemWeaponWarAxeBlacksmith,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1031B1,LItemWeaponWarAxeSpecial,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0165BE,LItemWeaponWarAxeTown,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0165B8,LItemWeaponWarhammer,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0571AC,LItemWeaponWarhammerBest,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:09BC45,LItemWeaponWarhammerBlacksmith,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1031B2,LItemWeaponWarhammerSpecial,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0165C1,LItemWeaponWarhammerTown,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1034EC,LItemWEBattlemageBoots,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1034EB,LItemWEBattlemageCuirass,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1034ED,LItemWEBattlemageGauntlets50,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1034EE,LItemWEBattlemageHelmet50,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A197D,LItemWerewolfBossBattleaxe,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A197E,LItemWerewolfBossGreatsword,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A197F,LItemwerewolfBossWarhammer,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A196E,LItemWerewolfHideGauntlets50,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A1971,LItemWerewolfScaledGauntlets50,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A0930,LItemWerewolfWeapon02,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A0932,LItemWerewolfWeapon03,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A0931,LItemWerewolfWeapon04,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A0933,LItemWerewolfWeapon05,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A0934,LItemWerewolfWeapon06,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A197C,LItemWerewolfWeapon2HBoss,encounter/distribution signal candidate,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1034F8,LItemWESpellswordBoots,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1034F7,LItemWESpellswordCuirass,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1034F9,LItemWESpellswordGauntlets50,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1034FA,LItemWESpellswordHelmet50,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10350D,LItemWEThiefBoots,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10350C,LItemWEThiefCuirass,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10350F,LItemWEThiefGauntlets50,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:103519,LItemWEThiefHood,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B420B,LootBanditArmor100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:06883A,LootBanditArmor25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:087781,LootBanditArmor50,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B420C,LootBanditArrows100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:08777F,LootBanditArrows15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B420A,LootBanditChestBossBase,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:000E88,LootBanditChestBossMagicItem100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0348FD,LootBanditChestBossMagicItem25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B420D,LootBanditChestPotions100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:03A5A6,LootBanditChestPotions15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0348F7,LootBanditEnchArmor100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B5564,LootBanditEnchArmor15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B5565,LootBanditEnchArmor25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0348F5,LootBanditEnchWeapons100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B5566,LootBanditEnchWeapons15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B5567,LootBanditEnchWeapons25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:087780,LootBanditGems10,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B420E,LootBanditGems100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:08778C,LootBanditGems25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:037C27,LootBanditGold,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:03DED1,LootBanditGoldBoss,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10E0E3,LootBanditIngots05,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:08777D,LootBanditIngots10,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B420F,LootBanditIngots100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10E0E6,LootBanditIngredients10,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10E0E8,LootBanditJewelry05,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:08777E,LootBanditJewelry10,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B4210,LootBanditJewelry100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:08778D,LootBanditJewelry25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:08FFF4,LootBanditLockpick25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10E0DD,LootBanditRandom,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10E0E5,LootBanditRandomWizard,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0A44CD,LootBanditScrolls10,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:068835,LootBanditSoulGems10,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B4211,LootBanditSoulGems100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:088511,LootBanditSoulGems20,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10E0E7,LootBanditSpellTomes10,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0B4212,LootBanditWeapon100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:068838,LootBanditWeapon15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:087782,LootBanditWeapon50,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10E0E4,LootBookRandom05,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:10FCFE,LootBurntCorpse,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046E7,LootCitizenChildToysList,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046E8,LootCitizenChildToysList25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046E9,LootCitizenChildToysList75,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046D4,LootCitizenDrinkList75,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046DD,LootCitizenNecklaceList,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046DF,LootCitizenNecklaceList25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046DE,LootCitizenNecklaceList75,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046E4,LootCitizenPocketsChild,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046D1,LootCitizenPocketsCommon,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046D2,LootCitizenPocketsPoor,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046D3,LootCitizenPocketsRich,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046DC,LootCitizenRingList,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046E0,LootCitizenRingList25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:1046E1,LootCitizenRingList75,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071641,LootCWImperialsArmor100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:07151F,LootCWImperialsArmor25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0714A3,LootCWImperialsArrows25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071623,LootCWImperialsChestBossBase,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0714AB,LootCWImperialsChestPotions100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071537,LootCWImperialsChestPotions25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:07163E,LootCWImperialsEnchArmor100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0714B3,LootCWImperialsEnchArmor15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071536,LootCWImperialsEnchWeapons100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0714B6,LootCWImperialsEnchWeapons15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0714EE,LootCWImperialsGold,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:07161B,LootCWImperialsGoldBoss,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:07152A,LootCWImperialsIngots10,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0715AC,LootCWImperialsIngots100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0715DB,LootCWImperialsJewelry100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0714FD,LootCWImperialsJewelry25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071519,LootCWImperialsScrolls10,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:0715EE,LootCWImperialsScrolls100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:07151E,LootCWImperialsSoulGems25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:07161A,LootCWImperialsWeapon100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071520,LootCWImperialsWeapon15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071644,LootCWSonsArmor100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071521,LootCWSonsArmor25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071522,LootCWSonsArrows25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071646,LootCWSonsChestBossBase,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071523,LootCWSonsChestPotions100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071551,LootCWSonsChestPotions25,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071640,LootCWSonsEnchArmor100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071524,LootCWSonsEnchArmor15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071555,LootCWSonsEnchWeapons100,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071525,LootCWSonsEnchWeapons15,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Skyrim.esm,LVLI,Skyrim.esm:071526,LootCWSonsGold,loot/reward distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
