plugin,record_type,formid,editor_id,flags,entry_count,entries,modding_use,validation
Skyrim.esm,LVLI,Skyrim.esm:104ABC,LootStaffsAll25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",16,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:0753CC,LootStaffsNecromancy100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10F9D7,LootStaffsWeaponBandit,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",16,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FAC2,LootStaffsWeaponForsworn,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",16,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FAD7,LootStaffsWeaponVampire,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",16,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FAD1,LootStaffsWeaponWarlock,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",16,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FADB,LootThalmorDrinkList25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FAD8,LootThalmorRandom,UseAll,4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FADC,LootThalmorRandomWizard,UseAll,6,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10E0E2,LootToolRandom05,0,7,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FCFD,LootUrnGoldChange,CalculateFromAllLevelsLessThanOrEqualPlayer,9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FCFC,LootUrnSmallTreasure30,0,3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070EB3,LootVampireArmor10,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070EB0,LootVampireArmor100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070EB7,LootVampireArrows25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:07103B,LootVampireChestBossBase,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",12,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070EC4,LootVampireChestPotions100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",7,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070ED0,LootVampireChestPotions15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",7,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070ED2,LootVampireEnchArmor100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070EDE,LootVampireEnchArmor15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070EFB,LootVampireEnchWeapons100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070F2F,LootVampireEnchWeapons15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070F84,LootVampireGems100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070F7D,LootVampireGems15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070F85,LootVampireGold,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",20,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:02DF9A,LootVampireGold50,0,1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070F87,LootVampireGoldBoss,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",24,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070F88,LootVampireIngots10,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount, SpecialLoot",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070F96,LootVampireJewelry100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FAD6,LootVampireJewelry15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount, SpecialLoot",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070F8A,LootVampireJewelry25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:08FFFA,LootVampireLockpick15,CalculateFromAllLevelsLessThanOrEqualPlayer,1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FAD4,LootVampireRandom,UseAll,9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070FFA,LootVampireScrolls10,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:071024,LootVampireScrolls100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:071076,LootVampireSoulGems100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:070FFB,LootVampireSoulGems25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",1,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:071036,LootVampireWeapon10,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:071028,LootVampireWeapon100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:03505E,LootWarlockArmor15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",5,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:03515E,LootWarlockChestBossBase,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",9,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:03509B,LootWarlockChestBossMagicItem25,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",3,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:0350A1,LootWarlockChestPotions100,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:035060,LootWarlockChestPotions15,"CalculateFromAllLevelsLessThanOrEqualPlayer, CalculateForEachItemInCount",4,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
Skyrim.esm,LVLI,Skyrim.esm:10FE86,LootWarlockCorpseGold,UseAll,2,...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached]; ...[max depth reached]|lvl=...[max depth reached]|count=...[max depth reached],loot/reward distribution reference,candidate-extracted
