plugin,record_type,formid,editor_id,name,keywords,flags,value,weight,semantic_tag_candidate,validation
Skyrim.esm,ARMO,Skyrim.esm:0CE1B0,EnchArmorElvenGildedCuirassLightArmor03,Elven Gilded Armor of the Major Squire,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0CE1B1,EnchArmorElvenGildedCuirassLightArmor04,Elven Gilded Armor of the Eminent Knight,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0CE1B2,EnchArmorElvenGildedCuirassLightArmor05,Elven Gilded Armor of the Noble Knight,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CF91,EnchArmorElvenGildedCuirassRestoration03,Elven Gilded Armor of Major Restoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CF92,EnchArmorElvenGildedCuirassRestoration04,Elven Gilded Armor of Eminent Restoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CF97,EnchArmorElvenGildedCuirassRestoration05,Elven Gilded Armor of Extreme Restoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0FDA1D,EnchArmorElvenGildedCuirassStaminaRate03,Elven Gilded Armor of Recuperation,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0FDA1E,EnchArmorElvenGildedCuirassStaminaRate04,Elven Gilded Armor of Rejuvenation,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0FDA1F,EnchArmorElvenGildedCuirassStaminaRate05,Elven Gilded Armor of Invigoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:08B664,EnchArmorElvenHelmetAlchemy02,Elven Helmet of Alchemy,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:08B665,EnchArmorElvenHelmetAlchemy03,Elven Helmet of Major Alchemy,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:08B666,EnchArmorElvenHelmetAlchemy04,Elven Helmet of Eminent Alchemy,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFE8,EnchArmorElvenHelmetAlteration02,Elven Helmet of Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFE9,EnchArmorElvenHelmetAlteration03,Elven Helmet of Major Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BE04F,EnchArmorElvenHelmetAlteration04,Elven Helmet of Eminent Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFEA,EnchArmorElvenHelmetConjuration02,Elven Helmet of Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFEB,EnchArmorElvenHelmetConjuration03,Elven Helmet of Major Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BE050,EnchArmorElvenHelmetConjuration04,Elven Helmet of Eminent Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFEC,EnchArmorElvenHelmetDestruction02,Elven Helmet of Destruction,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFED,EnchArmorElvenHelmetDestruction03,Elven Helmet of Major Destruction,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BE051,EnchArmorElvenHelmetDestruction04,Elven Helmet of Eminent Destruction,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFF0,EnchArmorElvenHelmetIllusion02,Elven Helmet of Illusion,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFF1,EnchArmorElvenHelmetIllusion03,Elven Helmet of Major Illusion,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BE053,EnchArmorElvenHelmetIllusion04,Elven Helmet of Eminent Illusion,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFF2,EnchArmorElvenHelmetMagicka02,Elven Helmet of Magicka,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFF3,EnchArmorElvenHelmetMagicka03,Elven Helmet of Major Magicka,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BE054,EnchArmorElvenHelmetMagicka04,Elven Helmet of Eminent Magicka,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFF4,EnchArmorElvenHelmetMarksman02,Elven Helmet of Archery,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFF5,EnchArmorElvenHelmetMarksman03,Elven Helmet of Major Archery,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BE055,EnchArmorElvenHelmetMarksman04,Elven Helmet of Eminent Archery,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFF6,EnchArmorElvenHelmetRestoration02,Elven Helmet of Restoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BDFF7,EnchArmorElvenHelmetRestoration03,Elven Helmet of Major Restoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0BE056,EnchArmorElvenHelmetRestoration04,Elven Helmet of Eminent Restoration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10FC26,EnchArmorElvenShieldBlock02,Elven Shield of Blocking,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10FC27,EnchArmorElvenShieldBlock03,Elven Shield of Major Blocking,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10FC28,EnchArmorElvenShieldBlock04,Elven Shield of Eminent Blocking,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:084B68,EnchArmorElvenShieldResistFire02,Elven Shield of Waning Fire,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:084B78,EnchArmorElvenShieldResistFire03,Elven Shield of Dwindling Fire,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:084B80,EnchArmorElvenShieldResistFire04,Elven Shield of Flame Suppression,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:084B69,EnchArmorElvenShieldResistFrost02,Elven Shield of Waning Frost,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:084B79,EnchArmorElvenShieldResistFrost03,Elven Shield of Dwindling Frost,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:084B81,EnchArmorElvenShieldResistFrost04,Elven Shield of Frost Suppression,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DFB0,EnchArmorElvenShieldResistMagic02,Elven Shield of Waning Magic,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DFB1,EnchArmorElvenShieldResistMagic03,Elven Shield of Dwindling Magic,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DFB2,EnchArmorElvenShieldResistMagic04,Elven Shield of Magic Suppression,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:084B6A,EnchArmorElvenShieldResistShock02,Elven Shield of Waning Shock,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:084B7A,EnchArmorElvenShieldResistShock03,Elven Shield of Dwindling Shock,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:084B82,EnchArmorElvenShieldResistShock04,Elven Shield of Shock Suppression,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CF98,EnchArmorGlassCuirassAlteration03,Glass Armor of Major Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialGlass (Skyrim.esm:06BBDC); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,900,7,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CF99,EnchArmorGlassCuirassAlteration04,Glass Armor of Eminent Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialGlass (Skyrim.esm:06BBDC); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,900,7,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CF9A,EnchArmorGlassCuirassAlteration05,Glass Armor of Extreme Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialGlass (Skyrim.esm:06BBDC); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,900,7,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:07A135,EnchArmorHideBootsCarry01,Hide Boots of Lifting,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD451,EnchArmorHideBootsCarry02,Hide Boots of Hauling,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD452,EnchArmorHideBootsCarry03,Hide Boots of Strength,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:07A136,EnchArmorHideBootsResistFire01,Hide Boots of Resist Fire,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD489,EnchArmorHideBootsResistFire02,Hide Boots of Waning Fire,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD48A,EnchArmorHideBootsResistFire03,Hide Boots of Dwindling Flames,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:07A137,EnchArmorHideBootsResistFrost01,Hide Boots of Resist Frost,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD48B,EnchArmorHideBootsResistFrost02,Hide Boots of Waning Frost,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD48C,EnchArmorHideBootsResistFrost03,Hide Boots of Dwindling Frost,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:07A138,EnchArmorHideBootsResistShock01,Hide Boots of Resist Shock,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD48D,EnchArmorHideBootsResistShock02,Hide Boots of Waning Shock,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD48E,EnchArmorHideBootsResistShock03,Hide Boots of Dwindling Shock,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:07A139,EnchArmorHideBootsSneak01,Hide Boots of Minor Sneaking,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD48F,EnchArmorHideBootsSneak02,Hide Boots of Sneaking,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0AD490,EnchArmorHideBootsSneak03,Hide Boots of Major Sneaking,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DF8C,EnchArmorHideBootsStamina01,Hide Boots of Minor Stamina,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DF8D,EnchArmorHideBootsStamina02,Hide Boots of Stamina,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10DF8E,EnchArmorHideBootsStamina03,Hide Boots of Major Stamina,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CFA8,EnchArmorHideCuirassAlteration01,Hide Armor of Minor Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,50,5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CFA9,EnchArmorHideCuirassAlteration02,Hide Armor of Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,50,5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CFAA,EnchArmorHideCuirassAlteration03,Hide Armor of Major Alteration,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,50,5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CFAB,EnchArmorHideCuirassConjuration01,Hide Armor of Minor Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,50,5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CFAC,EnchArmorHideCuirassConjuration02,Hide Armor of Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,50,5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10CFAD,EnchArmorHideCuirassConjuration03,Hide Armor of Major Conjuring,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,50,5,SkyrimRef_CraftLaborCandidate,candidate-extracted
