plugin,formid,editor_id,name,type,teaches,keywords,value,modding_use,validation
Skyrim.esm,Skyrim.esm:0E7F33,book2CommonDwarvenArchitectureVolII,Dwemer Inquiries Vol II,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E7F34,book2CommonDwarvenArchitectureVolIII,Dwemer Inquiries Vol III,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083B38,Book2CommonExplorersGuideToSkyrim,An Explorer's Guide to Skyrim,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED033,Book2CommonFallFromGlory,Fall from Glory,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACD3,Book2CommonFirstHoldRevolt,The Firsthold Revolt,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),7,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0B64B1,Book2CommonFjoriAndHolgeir,Of Fjori and Holgeir,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACCB,Book2CommonFrontierConquest,"Frontier, Conquest",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED603,Book2CommonFrostbiteSpiderVenom,Harvesting Frostbite Spider Venom,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),7,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACCD,Book2CommonGalerionTheMystic,Galerion The Mystic,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED607,Book2CommonGiantsAndMammoths,Ode To The Tundrastriders,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F456D,Book2CommonGreatWar,The Great War,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED60B,Book2CommonHagravens,Herbane's Bestiary: Hagravens,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0C1771,Book2CommonLegendofRedEagle,The Legend of Red Eagle,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:07EB03,Book2CommonMadmenoftheReach,"The ""Madmen"" of the Reach",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),7,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACD1,Book2CommonManualMixedUnitTactics,Mixed Unit Tactics,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACD4,Book2CommonMysteriousAkavir,Mysterious Akavir,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E0D66,Book2CommonNordsOfSkyrim,Nords of Skyrim,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:037DEA,Book2CommonOblivionCrisis,The Oblivion Crisis,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D6F0B,Book2CommonOnIceWraiths,Herbane's Bestiary: Ice Wraiths,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),7,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACD5,Book2CommonOverviewofGodsandWorship,Gods and Worship,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03010A,Book2CommonPensionOfAncestorMoth,Pension of the Ancestor Moth,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E7EF0,Book2CommonPirateKing,Pirate King of the Abecean,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACD6,Book2CommonRealBarenziahV1,"The Real Barenziah, v1",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACD7,Book2CommonRealBarenziahV2,"The Real Barenziah, v2",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACD8,Book2CommonRealBarenziahV3,"The Real Barenziah, v3",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACD9,Book2CommonRealBarenziahV4,"The Real Barenziah, v4",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACDA,Book2CommonRealBarenziahV5,"The Real Barenziah, v5",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED035,Book2CommonRiftenOfCrossedDaggers,Of Crossed Daggers,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED5F4,Book2CommonRisingThreatV1,"Rising Threat, Vol. I",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED5F5,Book2CommonRisingThreatV2,"Rising Threat, Vol. II",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED5F6,Book2CommonRisingThreatV3,"Rising Threat, Vol. III",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED5F7,Book2CommonRisingThreatV4,"Rising Threat, Vol. IV",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACDB,Book2CommonRuinsofKemelZe,Ruins of Kemel-Ze,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),7,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED03B,Book2CommonScourgeoftheGrayQuarter,Scourge of the Gray Quarter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACDC,Book2CommonShortLifeUrielSeptim,Life of Uriel Septim VII,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED061,Book2CommonSolitude,"Walking the World, Vol XI",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E7F37,book2CommonSongAskeldeMen,Song of the Askelde Men,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED03D,Book2CommonSongOfReturnV19,"Songs of the Return, Vol 19",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED046,Book2CommonSongOfReturnV2,"Songs of the Return, Vol 2",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED044,Book2CommonSongOfReturnV56,"Songs of the Return, Vol 56",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED045,Book2CommonSongOfReturnV7,"Songs of the Return, Vol 7",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B25E,Book2CommonTheArcturianHeresy,The Arcturian Heresy,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACD2,Book2CommonTheFirmament,The Firmament,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B26A,Book2CommonTheHopeoftheRedoran,The Hope of the Redoran,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083B3B,Book2CommonTheWispmother,The Wispmother,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACDD,Book2CommonThiefOfVirtue,Thief of Virtue,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED04F,Book2CommonThirdEra,The Third Era Timeline,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED606,Book2CommonTrollSlaying,Troll Slaying,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B27A,Book2CommonVernaccusandBourlor,Vernaccus and Bourlor,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AFBA,Book2CommonWabbajack,Wabbajack,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),7,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED63F,Book2CommonWatcherofStones,Watcher of Stones,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED03C,Book2CommonWindhelmLetters,The Windhelm Letters,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),7,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED601,Book2CommonWoodcuttersWife,The Woodcutter's Wife,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:02A563,Book2CommonYngolLore,Yngol and the Sea-Ghosts,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B22C,Book2ReligiousAedraandDaedra,Aedra and Daedra,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0A0322,Book2ReligiousAKissSweetMother,"A Kiss, Sweet Mother",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED04B,Book2ReligiousAlduinAkatoshDichotomy,The Alduin/Akatosh Dichotomy,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B22D,Book2ReligiousAncestorsandtheDunmer,Ancestors and the Dunmer,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACDF,Book2ReligiousChildrensAnuad,A Children's Anuad,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF8A,Book2ReligiousSongofPelinalV1,"The Song of Pelinal, v1",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF8B,Book2ReligiousSongofPelinalV2,"The Song of Pelinal, v2",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF8C,Book2ReligiousSongofPelinalV3,"The Song of Pelinal, v3",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF8D,Book2ReligiousSongofPelinalV4,"The Song of Pelinal, v4",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF8E,Book2ReligiousSongofPelinalV5,"The Song of Pelinal, v5",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF8F,Book2ReligiousSongofPelinalV6,"The Song of Pelinal, v6",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF90,Book2ReligiousSongofPelinalV7,"The Song of Pelinal, v7",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF91,Book2ReligiousSongofPelinalV8,"The Song of Pelinal, v8",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B25A,Book2ReligiousSpiritofNirn,Spirit of Nirn,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED04D,Book2ReligiousTalosWorship,The Talos Mistake,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),7,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACE1,Book2ReligiousTheAmuletofKings,The Amulet of Kings,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),6,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B26E,Book2ReligiousTheMonomyth,The Monomyth,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),8,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACE2,Book2ReligiousTrialsofStAlessia,Trials of St. Alessia,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACE3,Book3Valuable2920v11a,"2920, Sun's Dusk, v11",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACE4,Book3Valuable2920v12a,"2920, Evening Star, v12",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACE5,Book3Valuable2920v3a,"2920, First Seed, v3",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED03F,Book3ValuableAmongstTheDraugr,Amongst the Draugr,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACE7,Book3ValuableArgonianAccountBook2,"Argonian Account, Book 2",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACE8,Book3ValuableArgonianAccountBook4,"Argonian Account, Book 4",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B22B,Book3ValuableAShortHistoryofMorrowind,Short History of Morrowind,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),15,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACE9,Book3ValuableAzuraandtheBox,Azura and the Box,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F4530,Book3ValuableBlades,The Rise and Fall of the Blades,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B238,Book3ValuableCharwichKoniingeLettersBookI,"Charwich-Koniinge Letters, v1",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),13,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B239,Book3ValuableCharwichKoniingeLettersBookII,"Charwich-Koniinge, v2",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),13,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B23A,Book3ValuableCharwichKoniingeLettersBookIII,"Charwich-Koniinge Letters, v3",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),13,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED032,Book3ValuableChaurusPie,Chaurus Pie: A Recipe,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED040,Book3ValuableDeathOfAWanderer,Death of a Wanderer,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F86FE,Book3ValuableDragonborn,The Book of the Dragonborn,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0EF2C0,Book3ValuableDragonLanguage,Dragon Language: Myth no More,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED60C,Book3ValuableDwarvenAutomatons,Herbane's Bestiary: Automatons,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083168,Book3ValuableDwarvesI,"Dwarves, v1",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083169,Book3ValuableDwarvesII,"Dwarves, v2",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08316A,Book3ValuableDwarvesIII,"Dwarves, v3",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACEA,Book3ValuableDwemerHistory,Dwemer History and Culture,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),13,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E0D68,Book3ValuableFalmer,The Falmer: A Study,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACEB,Book3ValuableFeyfolkenI,Feyfolken I,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACEC,Book3ValuableFeyfolkenII,Feyfolken II,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACED,Book3ValuableFeyfolkenIII,Feyfolken III,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01B267,Book3ValuableFinalLesson,Final Lesson,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E3E69,Book3ValuableForgeHammerAndAnvil,"Forge, Hammer and Anvil",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2); GiftBlacksmithSpecial (Skyrim.esm:0A0E5F),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED031,Book3ValuableGhostsInTheStorm,Ghosts in the Storm,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),13,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0EDA8E,Book3ValuableGreatCollapse,On the Great Collapse,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED047,Book3ValuableGreatHarbingers,Great Harbingers,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),13,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED608,Book3ValuableLostLegends,Lost Legends,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACEF,Book3ValuableLustyArgonianMaidVol01,"The Lusty Argonian Maid, v1",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F699D,Book3ValuableLustyArgonianMaidVol02,"The Lusty Argonian Maid, v2",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACF0,Book3ValuableMadnessofPelagius,The Madness of Pelagius,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACF1,Book3ValuableMagicFromTheSky,Magic from the Sky,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACF3,Book3ValuableOnOblivion,On Oblivion,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF40,Book3ValuableOpusculusLamae,Opusculus Lamae Bal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACF4,Book3ValuablePallav2a,"Palla, volume 2",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED041,Book3ValuablePhysicalitiesOfWerewolves,Physicalities of Werewolves,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACF5,Book3ValuablePrincessTalaraV5,"Mystery of Talara, v5",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0EDA90,Book3ValuableSaarthalNotes,Imperial Report on Saarthal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),13,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01AF93,Book3ValuableShezarr,Shezarr and the Divines,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED04C,Book3ValuableSkyrimRuleOutsiderView,Skyrim's Rule,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01ACF7,Book3ValuableSnowPrince,Fall of the Snow Prince,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED062,Book3ValuableSongsOfSkyrim,Songs of Skyrim,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F11D5,Book3ValuableSongsOfSkyrimRevised,Songs of Skyrim: Revised,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),14,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E2FC6,Book3ValuableSovngardeReexamination,Sovngarde: A Reexamination,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED037,Book3ValuableSteppingLightly,On Stepping Lightly,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),12,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F03E3,Book3ValuableTaleOfDroZira,The Tale of Dro'Zira,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),11,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED04E,Book3ValuableThalmor,Flight from the Thalmor,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),13,spell-learned/book-read candidate,candidate-extracted
